Timestamp,_automl_dummy_grain_col,predicted,temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain,snow,clouds,dew_point,wind_gust,visibility,IsPublicHoliday,IsSchoolHoliday,IsHolidayPeriod,Quantity,datetime_from,sample,MAE
2021-10-19 00:00:00,_automl_dummy_grain_col,7978.046312464312,14.58,14.47,1020,91,3.6,180,0.25,0.0,40,13.13,0.0,10000.0,0,0,0,8125.0,2021-10-18 23:00:00,1,146.953687535688
2021-10-19 01:00:00,_automl_dummy_grain_col,7935.006787906271,14.81,14.75,1019,92,4.12,200,0.25,0.0,75,13.52,0.0,10000.0,0,0,0,8092.0,2021-10-18 23:00:00,2,156.9932120937292
2021-10-19 02:00:00,_automl_dummy_grain_col,7908.219547037188,14.52,14.46,1019,93,4.63,190,0.13,0.0,75,13.4,0.0,10000.0,0,0,0,8018.0,2021-10-18 23:00:00,3,109.78045296281198
2021-10-19 03:00:00,_automl_dummy_grain_col,8100.233539367117,15.02,15.01,1018,93,4.63,200,0.0,0.0,75,13.9,0.0,10000.0,0,0,0,8362.0,2021-10-18 23:00:00,4,261.7664606328826
2021-10-19 04:00:00,_automl_dummy_grain_col,8647.58350545517,15.0,15.04,1017,95,4.63,210,0.0,0.0,90,14.21,0.0,10000.0,0,0,0,9134.0,2021-10-18 23:00:00,5,486.41649454483013
2021-10-19 05:00:00,_automl_dummy_grain_col,9454.440055810564,15.27,15.33,1017,95,5.14,220,0.0,0.0,90,14.47,0.0,3400.0,0,0,0,10246.0,2021-10-18 23:00:00,6,791.5599441894356
2021-10-19 06:00:00,_automl_dummy_grain_col,9860.462281226699,15.25,15.31,1017,95,5.14,210,0.0,0.0,90,14.4498,0.0,4500.0,0,0,0,10777.0,2021-10-18 23:00:00,7,916.5377187733011
2021-10-19 07:00:00,_automl_dummy_grain_col,10109.948177104048,15.53,15.62,1017,95,5.14,210,0.0,0.0,75,14.73,0.0,4000.0,0,0,0,11165.0,2021-10-18 23:00:00,8,1055.0518228959518
2021-10-19 08:00:00,_automl_dummy_grain_col,10141.296770098497,15.85,15.97,1018,95,5.66,210,0.0,0.0,90,15.0502,0.0,6000.0,0,0,0,11234.0,2021-10-18 23:00:00,9,1092.7032299015027
2021-10-19 09:00:00,_automl_dummy_grain_col,10118.068132774026,16.34,16.51,1018,95,4.63,210,0.0,0.0,90,15.54,0.0,4000.0,0,0,0,11149.0,2021-10-18 23:00:00,10,1030.9318672259742
2021-10-19 10:00:00,_automl_dummy_grain_col,9989.982016676171,16.96,17.17,1018,94,5.14,210,0.0,0.0,90,15.99,0.0,10000.0,0,0,0,11051.0,2021-10-18 23:00:00,11,1061.017983323829
2021-10-19 11:00:00,_automl_dummy_grain_col,9869.516292804952,17.56,17.85,1018,95,6.169,220,0.0,0.0,75,16.75,0.0,10000.0,0,0,0,10968.0,2021-10-18 23:00:00,12,1098.4837071950478
2021-10-19 12:00:00,_automl_dummy_grain_col,9761.701382494697,17.95,18.23,1018,93,5.14,220,0.0,0.0,75,16.8,0.0,10000.0,0,0,0,10773.0,2021-10-18 23:00:00,13,1011.2986175053029
2021-10-19 13:00:00,_automl_dummy_grain_col,9674.21493669542,18.27,18.5,1017,90,4.63,210,0.0,0.0,75,16.6,0.0,7000.0,0,0,0,10726.0,2021-10-18 23:00:00,14,1051.78506330458
2021-10-19 14:00:00,_automl_dummy_grain_col,9586.469640463522,18.89,19.24,1017,92,4.63,200,0.0,0.0,75,17.56,0.0,10000.0,0,0,0,10627.0,2021-10-18 23:00:00,15,1040.5303595364785
2021-10-19 15:00:00,_automl_dummy_grain_col,9684.205106948471,18.98,19.26,1017,89,4.63,200,0.0,0.0,40,17.13,0.0,10000.0,0,0,0,10613.0,2021-10-18 23:00:00,16,928.7948930515286
2021-10-19 16:00:00,_automl_dummy_grain_col,9912.104664980243,18.44,18.59,1016,86,5.14,190,0.0,0.0,20,16.06,0.0,10000.0,0,0,0,10773.0,2021-10-18 23:00:00,17,860.8953350197571
2021-10-19 17:00:00,_automl_dummy_grain_col,9947.660229747939,17.46,17.53,1016,87,4.63,200,0.0,0.0,0,15.27,0.0,10000.0,0,0,0,11358.0,2021-10-18 23:00:00,18,1410.3397702520615
2021-10-19 18:00:00,_automl_dummy_grain_col,9979.12788468577,17.2,17.25,1016,87,5.14,190,0.0,0.0,0,15.02,0.0,10000.0,0,0,0,10721.0,2021-10-18 23:00:00,19,741.8721153142305
2021-10-19 19:00:00,_automl_dummy_grain_col,9508.959593152103,17.38,17.34,1015,83,6.69,190,0.0,0.0,0,14.47,0.0,10000.0,0,0,0,10089.0,2021-10-18 23:00:00,20,580.0404068478965
2021-10-19 20:00:00,_automl_dummy_grain_col,9207.709475474965,17.51,17.33,1015,77,0.89,287,0.0,0.0,0,13.44,1.79,10000.0,0,0,0,9655.0,2021-10-18 23:00:00,21,447.2905245250349
2021-10-19 21:00:00,_automl_dummy_grain_col,8917.438618524666,17.08,16.85,1014,77,6.169,200,0.0,0.0,0,13.02,0.0,10000.0,0,0,0,9466.0,2021-10-18 23:00:00,22,548.5613814753342
2021-10-19 22:00:00,_automl_dummy_grain_col,8560.236242293604,17.09,16.79,1014,74,0.89,339,0.0,0.0,0,12.42,1.79,10000.0,0,0,0,8843.0,2021-10-18 23:00:00,23,282.76375770639606
2021-10-19 23:00:00,_automl_dummy_grain_col,8315.39327887538,17.12,16.77,1013,72,0.89,331,0.0,0.0,0,12.04,2.24,10000.0,0,0,0,8279.0,2021-10-18 23:00:00,24,36.39327887537911
2021-10-20 00:00:00,_automl_dummy_grain_col,7924.514989841474,16.56,16.2,1013,74,0.45,55,0.0,0.0,0,11.91,1.34,10000.0,0,0,0,7917.0,2021-10-19 23:00:00,1,7.5149898414738345
2021-10-20 01:00:00,_automl_dummy_grain_col,7876.202705463914,16.34,15.99,1012,75,0.45,337,0.0,0.0,0,11.9,2.24,10000.0,0,0,0,7683.0,2021-10-19 23:00:00,2,193.20270546391384
2021-10-20 02:00:00,_automl_dummy_grain_col,7848.023702947567,16.35,16.0,1011,75,0.45,92,0.0,0.0,0,11.91,1.79,10000.0,0,0,0,7698.0,2021-10-19 23:00:00,3,150.02370294756656
2021-10-20 03:00:00,_automl_dummy_grain_col,8058.014106484746,16.39,16.07,1011,76,0.89,266,0.0,0.0,0,12.15,3.13,10000.0,0,0,0,8113.0,2021-10-19 23:00:00,4,54.98589351525425
2021-10-20 04:00:00,_automl_dummy_grain_col,8626.94360336325,16.16,15.84,1010,77,0.45,289,0.0,0.0,0,12.13,1.79,10000.0,0,0,0,8992.0,2021-10-19 23:00:00,5,365.0563966367499
2021-10-20 05:00:00,_automl_dummy_grain_col,9427.074913671611,15.39,15.1,1008,81,5.14,200,0.0,0.0,0,12.15,0.0,10000.0,0,0,0,10097.0,2021-10-19 23:00:00,6,669.9250863283887
2021-10-20 06:00:00,_automl_dummy_grain_col,9813.770409081482,15.78,15.55,1008,82,0.45,11,0.0,0.0,0,12.72,1.79,10000.0,0,0,0,10823.0,2021-10-19 23:00:00,7,1009.2295909185177
2021-10-20 07:00:00,_automl_dummy_grain_col,10064.567622742783,15.59,15.45,1008,86,7.72,220,1.52,0.0,40,13.26,0.0,6000.0,0,0,0,11123.0,2021-10-19 23:00:00,8,1058.432377257217
2021-10-20 08:00:00,_automl_dummy_grain_col,10104.589485648728,15.09,15.0,1007,90,6.69,200,0.51,0.0,20,13.46,0.0,10000.0,0,0,0,10913.0,2021-10-19 23:00:00,9,808.4105143512716
2021-10-20 09:00:00,_automl_dummy_grain_col,10040.241297093646,15.92,15.84,1007,87,7.2,210,0.0,0.0,40,13.76,0.0,10000.0,0,0,0,11060.0,2021-10-19 23:00:00,10,1019.7587029063543
2021-10-20 10:00:00,_automl_dummy_grain_col,9920.130556002721,16.55,16.45,1007,84,8.23,210,0.0,0.0,75,13.84,13.38,10000.0,0,0,0,11042.0,2021-10-19 23:00:00,11,1121.8694439972787
2021-10-20 11:00:00,_automl_dummy_grain_col,9857.555917936976,17.06,16.99,1006,83,0.89,263,0.0,0.0,75,14.15,2.24,10000.0,0,0,0,11034.0,2021-10-19 23:00:00,12,1176.4440820630243
2021-10-20 12:00:00,_automl_dummy_grain_col,9728.99928160925,17.17,17.08,1006,82,0.89,194,0.0,0.0,75,14.07,2.24,10000.0,0,0,0,10862.0,2021-10-19 23:00:00,13,1133.0007183907492
2021-10-20 13:00:00,_automl_dummy_grain_col,9670.92819538223,17.58,17.53,1004,82,6.69,210,0.15,0.0,75,14.47,0.0,10000.0,0,0,0,10635.0,2021-10-19 23:00:00,14,964.0718046177699
2021-10-20 14:00:00,_automl_dummy_grain_col,9472.263535366163,17.67,17.63,1003,82,6.69,210,0.17,0.0,40,14.56,11.83,10000.0,0,0,0,10771.0,2021-10-19 23:00:00,15,1298.7364646338374
2021-10-20 15:00:00,_automl_dummy_grain_col,9645.399821721014,17.39,17.35,1003,83,7.72,210,0.25,0.0,40,14.48,0.0,10000.0,0,0,0,10842.0,2021-10-19 23:00:00,16,1196.6001782789863
2021-10-20 16:00:00,_automl_dummy_grain_col,9895.959961341356,17.27,17.19,1003,82,8.75,210,0.47,0.0,20,14.17,0.0,10000.0,0,0,0,10886.0,2021-10-19 23:00:00,17,990.0400386586443
2021-10-20 17:00:00,_automl_dummy_grain_col,9940.45526921425,16.81,16.71,1002,83,7.72,210,0.51,0.0,20,13.91,0.0,10000.0,0,0,0,11307.0,2021-10-19 23:00:00,18,1366.5447307857503
2021-10-20 18:00:00,_automl_dummy_grain_col,10024.526677228725,15.73,15.68,1001,89,4.12,220,0.76,0.0,40,13.92,0.0,6000.0,0,0,0,10879.0,2021-10-19 23:00:00,19,854.473322771275
2021-10-20 19:00:00,_automl_dummy_grain_col,9520.59055841805,15.0,14.93,1001,91,5.66,240,4.32,0.0,40,13.54,0.0,10000.0,0,0,0,10521.0,2021-10-19 23:00:00,20,1000.4094415819509
2021-10-20 20:00:00,_automl_dummy_grain_col,9208.002685719981,14.7,14.63,999,92,1.03,0,0.46,0.0,20,13.41,0.0,10000.0,0,0,0,10094.0,2021-10-19 23:00:00,21,885.997314280019
2021-10-20 21:00:00,_automl_dummy_grain_col,8915.04164403369,15.18,15.16,998,92,5.66,190,0.3,0.0,40,13.89,0.0,10000.0,0,0,0,9838.0,2021-10-19 23:00:00,22,922.9583559663097
2021-10-20 22:00:00,_automl_dummy_grain_col,8539.785203428666,15.9,15.84,994,88,7.2,190,0.64,0.0,75,13.92,0.0,10000.0,0,0,0,8996.0,2021-10-19 23:00:00,23,456.21479657133386
2021-10-20 23:00:00,_automl_dummy_grain_col,8345.185043918174,15.17,15.04,992,88,0.89,184,3.05,0.0,75,13.2,4.92,10000.0,0,0,0,8622.0,2021-10-19 23:00:00,24,276.8149560818256
2021-10-21 00:00:00,_automl_dummy_grain_col,7921.072530133114,14.43,13.99,991,79,1.34,319,0.25,0.0,40,10.84,5.81,10000.0,0,0,0,8157.0,2021-10-20 23:00:00,1,235.92746986688599
2021-10-21 01:00:00,_automl_dummy_grain_col,7886.391900990844,13.09,12.47,991,77,0.89,50,0.25,0.0,75,9.15,2.24,10000.0,0,0,0,7914.0,2021-10-20 23:00:00,2,27.60809900915592
2021-10-21 02:00:00,_automl_dummy_grain_col,7878.355935507904,11.92,11.39,990,85,0.45,69,0.76,0.0,75,9.48,2.24,10000.0,0,0,0,7932.0,2021-10-20 23:00:00,3,53.64406449209582
2021-10-21 03:00:00,_automl_dummy_grain_col,8083.896767419953,11.6,11.11,989,88,0.45,260,0.51,0.0,75,9.68,5.36,10000.0,0,0,0,8280.0,2021-10-20 23:00:00,4,196.103232580047
2021-10-21 04:00:00,_automl_dummy_grain_col,8666.742203106109,10.8,10.29,991,90,1.34,188,1.02,0.0,75,9.23,4.92,5000.0,0,0,0,9043.0,2021-10-20 23:00:00,5,376.2577968938913
2021-10-21 05:00:00,_automl_dummy_grain_col,9530.850497522788,10.26,9.67,996,89,0.89,355,0.51,0.0,75,8.53,3.13,10000.0,0,0,0,10132.0,2021-10-20 23:00:00,6,601.1495024772121
2021-10-21 06:00:00,_automl_dummy_grain_col,9942.38936390258,10.13,9.52,999,89,9.26,260,1.02,0.0,75,8.4,0.0,10000.0,0,0,0,10757.0,2021-10-20 23:00:00,7,814.6106360974209
2021-10-21 07:00:00,_automl_dummy_grain_col,10161.849169653246,10.13,9.47,1002,87,0.45,355,0.25,0.0,75,8.07,3.13,10000.0,0,0,0,10946.0,2021-10-20 23:00:00,8,784.1508303467544
2021-10-21 08:00:00,_automl_dummy_grain_col,10159.238791890633,10.5,9.8,1004,84,0.45,9,0.0,0.0,20,7.91,1.79,10000.0,0,0,0,10850.0,2021-10-20 23:00:00,9,690.7612081093666
2021-10-21 09:00:00,_automl_dummy_grain_col,10077.213855800097,11.44,10.78,1005,82,0.45,96,0.0,0.0,20,8.48,2.24,10000.0,0,0,0,10786.0,2021-10-20 23:00:00,10,708.786144199903
2021-10-21 10:00:00,_automl_dummy_grain_col,9995.941993982387,11.67,11.09,1005,84,0.89,0,0.51,0.0,75,9.06,4.02,10000.0,0,0,0,11144.0,2021-10-20 23:00:00,11,1148.0580060176126
2021-10-21 11:00:00,_automl_dummy_grain_col,9895.809865678568,10.66,10.08,1007,88,7.72,260,1.27,0.0,20,8.76,0.0,10000.0,0,0,0,10787.0,2021-10-20 23:00:00,12,891.1901343214322
2021-10-21 12:00:00,_automl_dummy_grain_col,9760.101919781953,10.44,9.79,1008,86,9.77,280,0.25,0.0,20,8.2,0.0,10000.0,0,0,0,10881.0,2021-10-20 23:00:00,13,1120.8980802180467
2021-10-21 13:00:00,_automl_dummy_grain_col,9650.775434156423,10.9,10.11,1008,79,0.89,5,0.21,0.0,20,7.41,3.13,10000.0,0,0,0,10712.0,2021-10-20 23:00:00,14,1061.2245658435768
2021-10-21 14:00:00,_automl_dummy_grain_col,9550.25346411911,10.27,9.49,1010,82,0.45,296,0.25,0.0,20,7.34,1.79,10000.0,0,0,0,10567.0,2021-10-20 23:00:00,15,1016.7465358808895
2021-10-21 15:00:00,_automl_dummy_grain_col,9785.135395019108,10.04,9.27,1011,83,5.66,300,0.22,0.0,75,7.29,0.0,10000.0,0,0,0,10564.0,2021-10-20 23:00:00,16,778.8646049808922
2021-10-21 16:00:00,_automl_dummy_grain_col,10051.418421362549,9.12,6.86,1012,85,4.12,320,1.02,0.0,75,6.73,0.0,10000.0,0,0,0,11107.0,2021-10-20 23:00:00,17,1055.5815786374515
2021-10-21 17:00:00,_automl_dummy_grain_col,10158.488778274772,8.2,6.0,1013,88,3.6,280,0.51,0.0,20,6.33,0.0,10000.0,0,0,0,11515.0,2021-10-20 23:00:00,18,1356.511221725228
2021-10-21 18:00:00,_automl_dummy_grain_col,10210.559551879678,7.21,5.1,1014,90,3.09,280,0.0,0.0,20,5.68,0.0,10000.0,0,0,0,10951.0,2021-10-20 23:00:00,19,740.4404481203219
2021-10-21 19:00:00,_automl_dummy_grain_col,9791.388998624416,6.78,4.27,1015,91,3.6,250,0.0,0.0,20,5.42,0.0,10000.0,0,0,0,10323.0,2021-10-20 23:00:00,20,531.6110013755842
2021-10-21 20:00:00,_automl_dummy_grain_col,9385.975824438718,6.6,4.37,1016,90,3.09,270,0.25,0.0,20,5.08,0.0,10000.0,0,0,0,9921.0,2021-10-20 23:00:00,21,535.0241755612824
2021-10-21 21:00:00,_automl_dummy_grain_col,9143.961150018196,6.06,4.1,1017,91,2.57,240,0.0,0.0,20,4.7,0.0,10000.0,0,0,0,9848.0,2021-10-20 23:00:00,22,704.0388499818037
2021-10-21 22:00:00,_automl_dummy_grain_col,8782.882162903346,5.8,3.79,1017,91,2.57,210,0.25,0.0,20,4.45,0.0,10000.0,0,0,0,9198.0,2021-10-20 23:00:00,23,415.1178370966536
2021-10-21 23:00:00,_automl_dummy_grain_col,8470.536944972999,5.66,2.6,1017,90,4.12,230,0.0,0.0,0,4.15,0.0,10000.0,0,0,0,8639.0,2021-10-20 23:00:00,24,168.46305502700125
2021-10-22 00:00:00,_automl_dummy_grain_col,8014.098565585025,5.46,2.45,1017,84,3.95,237,0.0,0.0,8,2.98,8.87,10000.0,0,0,0,8405.0,2021-10-21 23:00:00,1,390.9014344149746
2021-10-22 01:00:00,_automl_dummy_grain_col,7951.870790502187,5.48,2.03,1017,83,4.81,233,0.0,0.0,11,2.83,11.02,10000.0,0,0,0,8108.0,2021-10-21 23:00:00,2,156.12920949781255
2021-10-22 02:00:00,_automl_dummy_grain_col,7936.097325999687,5.74,2.06,1017,80,5.46,238,0.0,0.0,30,2.56,12.52,10000.0,0,0,0,8160.0,2021-10-21 23:00:00,3,223.9026740003128
2021-10-22 03:00:00,_automl_dummy_grain_col,8158.52933934719,5.83,2.0,1017,78,5.88,240,0.0,0.0,23,2.3,13.17,10000.0,0,0,0,8462.0,2021-10-21 23:00:00,4,303.4706606528098
2021-10-22 04:00:00,_automl_dummy_grain_col,8698.30880467709,5.71,1.82,1017,78,5.95,238,0.0,0.0,20,2.18,13.33,10000.0,0,0,0,9208.0,2021-10-21 23:00:00,5,509.69119532291006
2021-10-22 05:00:00,_automl_dummy_grain_col,9576.476617055681,5.65,1.67,1017,80,6.12,239,0.0,0.0,16,2.48,13.79,10000.0,0,0,0,10269.0,2021-10-21 23:00:00,6,692.5233829443187
2021-10-22 06:00:00,_automl_dummy_grain_col,10021.50193529996,5.59,1.56,1017,82,6.21,237,0.0,0.0,3,2.76,14.17,10000.0,0,0,0,10877.0,2021-10-21 23:00:00,7,855.4980647000393
2021-10-22 07:00:00,_automl_dummy_grain_col,10278.51019673136,5.81,1.7,1017,82,6.59,237,0.0,0.0,5,2.98,14.5,10000.0,0,0,0,11012.0,2021-10-21 23:00:00,8,733.4898032686397
2021-10-22 08:00:00,_automl_dummy_grain_col,10266.387020665832,7.39,3.57,1018,79,7.04,242,0.0,0.0,5,3.99,14.29,10000.0,0,0,0,10822.0,2021-10-21 23:00:00,9,555.6129793341679
2021-10-22 09:00:00,_automl_dummy_grain_col,10120.000805715965,9.58,6.49,1019,80,6.69,250,0.0,0.0,20,6.3,0.0,10000.0,0,0,0,10639.0,2021-10-21 23:00:00,10,518.9991942840352
2021-10-22 10:00:00,_automl_dummy_grain_col,9957.070513246155,10.41,9.52,1019,77,0.89,99,0.0,0.0,20,6.56,1.79,10000.0,0,0,0,10216.0,2021-10-21 23:00:00,11,258.9294867538447
2021-10-22 11:00:00,_automl_dummy_grain_col,9746.16271575365,11.57,10.64,1020,71,0.89,51,0.0,0.0,20,6.5,2.24,10000.0,0,0,0,10243.0,2021-10-21 23:00:00,12,496.83728424635046
2021-10-22 12:00:00,_automl_dummy_grain_col,9637.762661875993,11.9,10.95,1020,69,0.89,355,0.0,0.0,40,6.4,2.24,10000.0,0,0,0,10286.0,2021-10-21 23:00:00,13,648.2373381240068
2021-10-22 13:00:00,_automl_dummy_grain_col,9583.080280079086,11.94,10.99,1020,69,0.89,328,0.0,0.0,75,6.44,1.79,10000.0,0,0,0,10167.0,2021-10-21 23:00:00,14,583.9197199209138
2021-10-22 14:00:00,_automl_dummy_grain_col,9435.945579090536,12.06,11.18,1020,71,0.45,345,0.0,0.0,20,6.97,1.79,10000.0,0,0,0,10102.0,2021-10-21 23:00:00,15,666.0544209094642
2021-10-22 15:00:00,_automl_dummy_grain_col,9610.817913308914,11.96,11.09,1021,72,0.45,44,0.0,0.0,75,7.08,1.34,10000.0,0,0,0,10364.0,2021-10-21 23:00:00,16,753.1820866910857
2021-10-22 16:00:00,_automl_dummy_grain_col,9917.393966051433,11.03,10.25,1020,79,5.66,270,0.0,0.0,40,7.53,0.0,10000.0,0,0,0,10714.0,2021-10-21 23:00:00,17,796.6060339485666
2021-10-22 17:00:00,_automl_dummy_grain_col,9970.829625089562,10.3,9.5,1022,81,4.63,260,0.0,0.0,20,7.19,0.0,10000.0,0,0,0,11119.0,2021-10-21 23:00:00,18,1148.170374910438
2021-10-22 18:00:00,_automl_dummy_grain_col,10020.466913839145,9.87,7.57,1022,84,4.63,260,0.0,0.0,20,7.3,0.0,10000.0,0,0,0,10783.0,2021-10-21 23:00:00,19,762.5330861608545
2021-10-22 19:00:00,_automl_dummy_grain_col,9571.132728802513,9.37,7.7,1024,88,3.09,330,0.0,0.0,40,7.49,0.0,8000.0,0,0,0,10361.0,2021-10-21 23:00:00,20,789.8672711974868
2021-10-22 20:00:00,_automl_dummy_grain_col,9229.019830674584,9.26,8.28,1024,91,2.06,270,0.25,0.0,75,7.87,0.0,10000.0,0,0,0,10035.0,2021-10-21 23:00:00,21,805.9801693254158
2021-10-22 21:00:00,_automl_dummy_grain_col,8959.293290089143,9.2,7.83,1024,92,2.57,230,0.0,0.0,75,7.97,0.0,10000.0,0,0,0,9807.0,2021-10-21 23:00:00,22,847.7067099108572
2021-10-22 22:00:00,_automl_dummy_grain_col,8566.100882485069,9.1,8.58,1025,92,1.54,250,0.0,0.0,75,7.87,0.0,10000.0,0,0,0,9235.0,2021-10-21 23:00:00,23,668.8991175149313
2021-10-22 23:00:00,_automl_dummy_grain_col,8305.64297602342,8.92,7.49,1024,93,2.57,230,0.0,0.0,75,7.85,0.0,10000.0,0,0,0,8543.0,2021-10-21 23:00:00,24,237.3570239765795
2021-10-23 00:00:00,_automl_dummy_grain_col,7898.4993250367925,7.74,6.79,1025,91,1.76,257,0.0,0.0,97,6.37,1.76,10000.0,0,0,0,8142.0,2021-10-22 23:00:00,1,243.50067496320753
2021-10-23 01:00:00,_automl_dummy_grain_col,7826.787231259691,7.57,6.48,1025,92,1.87,234,0.0,0.0,99,6.36,1.85,10000.0,0,0,0,8119.0,2021-10-22 23:00:00,2,292.212768740309
2021-10-23 02:00:00,_automl_dummy_grain_col,7795.492822944675,7.24,6.29,1025,92,1.69,212,0.0,0.0,64,6.03,1.72,10000.0,0,0,0,7959.0,2021-10-22 23:00:00,3,163.50717705532497
2021-10-23 03:00:00,_automl_dummy_grain_col,7969.52753473811,7.31,5.72,1025,92,2.39,196,0.0,0.0,55,6.1,2.39,10000.0,0,0,0,7994.0,2021-10-22 23:00:00,4,24.472465261889738
2021-10-23 04:00:00,_automl_dummy_grain_col,8372.429950012098,7.03,5.6,1025,92,2.14,204,0.0,0.0,43,5.82,2.18,10000.0,0,0,0,8179.0,2021-10-22 23:00:00,5,193.42995001209783
2021-10-23 05:00:00,_automl_dummy_grain_col,9006.45422695229,6.94,5.12,1025,92,2.6,202,0.0,0.0,36,5.73,3.04,10000.0,0,0,0,8721.0,2021-10-22 23:00:00,6,285.4542269522899
2021-10-23 06:00:00,_automl_dummy_grain_col,9347.654761067084,6.9,5.17,1026,93,2.47,201,0.0,0.0,5,5.85,2.93,10000.0,0,0,0,9244.0,2021-10-22 23:00:00,7,103.65476106708411
2021-10-23 07:00:00,_automl_dummy_grain_col,9660.371234490223,6.43,4.98,1026,95,2.06,190,0.0,0.0,0,5.69,0.0,10000.0,0,0,0,9666.0,2021-10-22 23:00:00,8,5.628765509776713
2021-10-23 08:00:00,_automl_dummy_grain_col,9737.089687194812,7.83,6.2,1027,95,2.57,190,0.0,0.0,0,7.08,0.0,10000.0,0,0,0,9804.0,2021-10-22 23:00:00,9,66.91031280518837
2021-10-23 09:00:00,_automl_dummy_grain_col,9667.626873301502,8.92,7.88,1027,95,2.06,190,0.0,0.0,0,8.16,0.0,10000.0,0,0,0,9792.0,2021-10-22 23:00:00,10,124.3731266984978
2021-10-23 10:00:00,_automl_dummy_grain_col,9544.42352715389,9.91,9.51,1028,95,1.54,210,0.0,0.0,0,9.15,0.0,10000.0,0,0,0,9850.0,2021-10-22 23:00:00,11,305.57647284611085
2021-10-23 11:00:00,_automl_dummy_grain_col,9369.003578062378,12.28,11.78,1029,85,1.54,210,0.0,0.0,20,9.83,0.0,10000.0,0,0,0,9392.0,2021-10-22 23:00:00,12,22.996421937621562
2021-10-23 12:00:00,_automl_dummy_grain_col,9216.097906459892,13.59,13.04,1029,78,1.54,230,0.0,0.0,40,9.83,0.0,10000.0,0,0,0,8942.0,2021-10-22 23:00:00,13,274.09790645989233
2021-10-23 13:00:00,_automl_dummy_grain_col,9129.605504519575,14.16,13.56,1029,74,0.51,0,0.0,0.0,40,9.6,0.0,10000.0,0,0,0,9094.0,2021-10-22 23:00:00,14,35.605504519575334
2021-10-23 14:00:00,_automl_dummy_grain_col,9084.893184215412,14.1,13.39,1028,70,2.57,180,0.0,0.0,75,8.72,0.0,10000.0,0,0,0,9184.0,2021-10-22 23:00:00,15,99.10681578458752
2021-10-23 15:00:00,_automl_dummy_grain_col,9156.543396199439,13.85,13.14,1028,71,1.03,0,0.0,0.0,20,8.69,0.0,10000.0,0,0,0,9285.0,2021-10-22 23:00:00,16,128.45660380056142
2021-10-23 16:00:00,_automl_dummy_grain_col,9441.779804126974,12.58,11.88,1028,76,1.54,140,0.0,0.0,20,8.47,0.0,10000.0,0,0,0,9866.0,2021-10-22 23:00:00,17,424.22019587302566
2021-10-23 17:00:00,_automl_dummy_grain_col,9579.71670108355,10.97,10.26,1028,82,2.06,150,0.0,0.0,0,8.02,0.0,10000.0,0,0,0,10423.0,2021-10-22 23:00:00,18,843.2832989164508
2021-10-23 18:00:00,_automl_dummy_grain_col,9659.731475740353,9.86,8.98,1028,86,2.06,160,0.0,0.0,0,7.63,0.0,10000.0,0,0,0,9898.0,2021-10-22 23:00:00,19,238.26852425964717
2021-10-23 19:00:00,_automl_dummy_grain_col,9306.327991136688,8.81,7.03,1027,87,3.09,160,0.0,0.0,40,6.77,0.0,10000.0,0,0,0,9247.0,2021-10-22 23:00:00,20,59.32799113668807
2021-10-23 20:00:00,_automl_dummy_grain_col,9064.421044065704,8.74,7.67,1028,88,2.06,170,0.0,0.0,75,6.87,0.0,10000.0,0,0,0,8869.0,2021-10-22 23:00:00,21,195.42104406570434
2021-10-23 21:00:00,_automl_dummy_grain_col,8904.414692079083,8.01,6.82,1028,90,2.06,180,0.0,0.0,75,6.47,0.0,10000.0,0,0,0,8989.0,2021-10-22 23:00:00,22,84.58530792091733
2021-10-23 22:00:00,_automl_dummy_grain_col,8540.488120658922,7.4,5.69,1028,91,2.57,180,0.0,0.0,40,6.03,0.0,10000.0,0,0,0,8619.0,2021-10-22 23:00:00,23,78.51187934107838
2021-10-23 23:00:00,_automl_dummy_grain_col,8280.087905304019,6.44,4.55,1027,91,2.57,180,0.0,0.0,0,5.08,0.0,10000.0,0,0,0,8153.0,2021-10-22 23:00:00,24,127.08790530401893
2021-10-24 00:00:00,_automl_dummy_grain_col,7808.3033523556005,7.0801,5.0,1027,81,3.0,164,0.0,0.0,52,4.05,5.27,10000.0,0,0,0,7854.0,2021-10-23 23:00:00,1,45.69664764439949
2021-10-24 01:00:00,_automl_dummy_grain_col,7747.164454906588,6.78,4.73,1026,83,2.87,162,0.0,0.0,57,4.1,5.07,10000.0,0,0,0,7696.0,2021-10-23 23:00:00,2,51.16445490658771
2021-10-24 02:00:00,_automl_dummy_grain_col,7725.237074126234,6.54,4.56,1026,84,2.72,164,0.0,0.0,68,4.03,4.63,10000.0,0,0,0,7692.0,2021-10-23 23:00:00,3,33.23707412623389
2021-10-24 03:00:00,_automl_dummy_grain_col,7905.291181732994,6.31,4.15,1025,84,2.9,163,0.0,0.0,73,3.81,4.95,10000.0,0,0,0,7767.0,2021-10-23 23:00:00,4,138.29118173299412
2021-10-24 04:00:00,_automl_dummy_grain_col,8274.390542168885,6.0,3.75,1025,84,2.94,160,0.0,0.0,59,3.51,5.26,10000.0,0,0,0,7942.0,2021-10-23 23:00:00,5,332.3905421688851
2021-10-24 05:00:00,_automl_dummy_grain_col,8890.546065450344,5.7,3.3803,1024,84,2.9506,157,0.0,0.0,48,3.2095,5.33,10000.0,0,0,0,8046.0,2021-10-23 23:00:00,6,844.546065450344
